,access,bridge,from,geometry,highway,key,lanes,length,maxspeed,name,oneway,osmid,service,time,to
54,,,42477573,"LINESTRING (587945.4367758415 4505910.925768904, 587926.5148415119 4505939.012210346)",residential,1,,33.8817095697,,Wythe Avenue,False,46817511,,0.451756127595,42492050
55,,,42492050,"LINESTRING (587945.4367758415 4505910.925768904, 587959.9225078342 4505829.385196525)",residential,0,,82.9436912682,,Franklin Avenue,False,5680703,,1.10591588358,42504062
56,,,42504062,"LINESTRING (587945.4367758415 4505910.925768904, 587959.9225078342 4505829.385196525)",residential,1,,82.9436912682,,Franklin Avenue,False,5680703,,1.10591588358,42492050
57,,,42492056,"LINESTRING (588048.5851422283 4505934.131050911, 588101.428995741 4505945.527262926)",secondary,0,,53.9460516495,,Wallabout Street,False,221795719,,0.71928068866,42492059
58,,,42492059,"LINESTRING (588048.5851422283 4505934.131050911, 588101.428995741 4505945.527262926)",secondary,1,,53.9460516495,,Wallabout Street,False,221795719,,0.71928068866,42492056
59,,,42492056,"LINESTRING (588048.5851422283 4505934.131050911, 588096.0596958501 4505977.881990023)",residential,0,,64.5271878783,,Lynch Street,False,5680475,,0.860362505044,42520238
60,,,42520238,"LINESTRING (588048.5851422283 4505934.131050911, 588096.0596958501 4505977.881990023)",residential,1,,64.5271878783,,Lynch Street,False,5680475,,0.860362505044,42492056
61,,,2268954778,"LINESTRING (589643.0628863445 4506327.797223968, 589628.4840431835 4506332.317403869, 589599.365546571 4506338.116455008, 589569.5639871815 4506341.009679749, 589557.2173033981 4506340.505401225, 589545.9689920635 4506340.003294011)",footway,0,,98.3017734792,,,False,217602947,,1.31069031306,2268954784
62,,,2268954778,"LINESTRING (589643.0628863445 4506327.797223968, 589655.2525529154 4506340.601078645, 589667.6131053052 4506369.327696314, 589679.6365892455 4506395.874217237, 589688.9442511662 4506410.830457387)",footway,0,,95.7720955219,,,False,217602949,,1.27696127362,2268954792
63,,,2268954778,"LINESTRING (589643.0628863445 4506327.797223968, 589660.9811379646 4506317.522024425, 589669.9105813418 4506312.045462091)",footway,0,,31.0923533185,,,False,217602947,,0.414564710913,2268954826
64,,,2268954778,"LINESTRING (589643.0628863445 4506327.797223968, 589640.9909748838 4506325.152058462, 589642.1706085014 4506320.525552768, 589643.0128557048 4506312.35334359, 589640.7050565605 4506302.655379386)",footway,0,,26.3549610863,,,False,217602952,,0.351399481151,2268954820
65,,,42492059,"LINESTRING (588101.428995741 4505945.527262926, 588107.1936410964 4505910.479395705, 588114.8154546908 4505864.195938642)",secondary,0,,82.5525980077,,Bedford Avenue,False,"[421123037, 421123038]",,1.10070130677,42504068
66,,,42492059,"LINESTRING (588101.428995741 4505945.527262926, 588208.6039238946 4505964.00863959)",secondary,0,,108.524030586,25 mph,Wallabout Street,False,40117454,,1.44698707448,42492062
67,,,42492062,"LINESTRING (588101.428995741 4505945.527262926, 588208.6039238946 4505964.00863959)",secondary,1,,108.524030586,25 mph,Wallabout Street,False,40117454,,1.44698707448,42492059
68,,,42492059,"LINESTRING (588101.428995741 4505945.527262926, 588096.0596958501 4505977.881990023)",secondary,0,,32.8476594985,,Bedford Avenue,False,226933462,,0.437968793313,42520238
69,,,42520238,"LINESTRING (588101.428995741 4505945.527262926, 588096.0596958501 4505977.881990023)",secondary,1,,32.8476594985,,Bedford Avenue,False,226933462,,0.437968793313,42492059
70,,,42492062,"LINESTRING (588208.6039238946 4505964.00863959, 588364.6158721674 4505988.25759047, 588379.8482437804 4505999.796532473)",secondary,0,,176.637430687,25 mph,Wallabout Street,False,40117454,,2.3551657425,42492065
71,,,42492062,"LINESTRING (588208.6039238946 4505964.00863959, 588328.6639606556 4506071.240647686)",residential,0,,160.884497328,,Middleton Street,False,5680199,,2.14512663104,42519630
72,,,42519630,"LINESTRING (588208.6039238946 4505964.00863959, 588328.6639606556 4506071.240647686)",residential,1,,160.884497328,,Middleton Street,False,5680199,,2.14512663104,42492062
73,,,2268954784,"LINESTRING (589545.9689920635 4506340.003294011, 589551.7583163282 4506311.862258659)",footway,0,,28.7729545748,,,False,217602947,,0.38363939433,2268954785
74,,,2268954785,"LINESTRING (589545.9689920635 4506340.003294011, 589551.7583163282 4506311.862258659)",footway,1,,28.7729545748,,,False,217602947,,0.38363939433,2268954784
75,,,2268954784,"LINESTRING (589545.9689920635 4506340.003294011, 589542.6960349547 4506371.072390488, 589557.7616059972 4506385.720455664, 589557.5967871276 4506429.483659277)",footway,0,,96.1293005903,,,False,377606823,,1.28172400787,2268954797
76,,,42492065,"LINESTRING (588379.8482437804 4505999.796532473, 588394.9473018746 4505993.437132653, 588522.3164600794 4506015.372159801)",residential,0,,145.324454211,,Wallabout Street,False,40117455,,1.93765938948,42475320
77,,,42492065,"LINESTRING (588379.8482437804 4505999.796532473, 588422.6162068063 4505915.706966571)",secondary,0,,94.4229162842,,Lee Avenue,False,46817513,,1.25897221712,42481529
78,,,42481529,"LINESTRING (588379.8482437804 4505999.796532473, 588422.6162068063 4505915.706966571)",secondary,1,,94.4229162842,,Lee Avenue,False,46817513,,1.25897221712,42492065
79,,,42492065,"LINESTRING (588379.8482437804 4505999.796532473, 588387.2665783702 4506006.923682149, 588542.2771960322 4506148.281938341)",secondary,0,,219.959488542,,Lorimer Street,False,5680938,,2.93279318056,42482202
80,,,42492065,"LINESTRING (588379.8482437804 4505999.796532473, 588328.6639606556 4506071.240647686)",secondary,0,,87.9186165109,,Lee Avenue,False,46817513,,1.17224822015,42519630
81,,,42519630,"LINESTRING (588379.8482437804 4505999.796532473, 588328.6639606556 4506071.240647686)",secondary,1,,87.9186165109,,Lee Avenue,False,46817513,,1.17224822015,42492065
82,,,2268954786,"LINESTRING (589540.8775125108 4506311.009322142, 589552.0198862879 4506227.865575583)",footway,0,,84.018661922,,,False,217602947,,1.12024882563,2268954800
83,,,2268954800,"LINESTRING (589540.8775125108 4506311.009322142, 589552.0198862879 4506227.865575583)",footway,1,,84.018661922,,,False,217602947,,1.12024882563,2268954786
84,,,2268954786,"LINESTRING (589540.8775125108 4506311.009322142, 589551.7583163282 4506311.862258659)",footway,0,,10.8898844693,,,False,217602947,,0.145198459591,2268954785
85,,,2268954785,"LINESTRING (589540.8775125108 4506311.009322142, 589551.7583163282 4506311.862258659)",footway,1,,10.8898844693,,,False,217602947,,0.145198459591,2268954786
86,,,2268954786,"LINESTRING (589540.8775125108 4506311.009322142, 589496.1751989946 4506302.376549256)",footway,0,,45.4317376144,,,False,217602948,,0.605756501526,2268954788
87,,,2268954788,"LINESTRING (589540.8775125108 4506311.009322142, 589496.1751989946 4506302.376549256)",footway,1,,45.4317376144,,,False,217602948,,0.605756501526,2268954786
88,,,2268954788,"LINESTRING (589496.1751989946 4506302.376549256, 589507.4061466877 4506234.266300342, 589523.4353078939 4506128.432904282)",footway,0,,176.342600145,,,False,377606827,,2.3512346686,2268954837
89,,,2268954788,"LINESTRING (589496.1751989946 4506302.376549256, 589490.4782652932 4506352.301403754)",footway,0,,50.3284951592,,,False,377606827,,0.671046602123,4660923510
90,,,4660923510,"LINESTRING (589496.1751989946 4506302.376549256, 589490.4782652932 4506352.301403754)",footway,1,,50.3284951592,,,False,377606827,,0.671046602123,2268954788
91,,,2268954792,"LINESTRING (589688.9442511662 4506410.830457387, 589725.3844585019 4506382.26067162, 589738.9401308602 4506366.626021927)",footway,0,,66.9645719239,,,False,377606827,,0.892860958985,4660923507
92,,,2268954792,"LINESTRING (589688.9442511662 4506410.830457387, 589684.8451063704 4506415.832458139, 589663.7420375312 4506434.473545887)",footway,0,,34.6115144054,,,False,"[217602954, 217602949]",,0.461486858739,2268954794
93,,,2268954794,"LINESTRING (589663.7420375312 4506434.473545887, 589656.766882702 4506441.850009101)",footway,0,,10.1509907744,,,False,471943024,,0.135346543658,4660922281
94,,,4660922281,"LINESTRING (589663.7420375312 4506434.473545887, 589656.766882702 4506441.850009101)",footway,1,,10.1509907744,,,False,471943024,,0.135346543658,2268954794
95,,,2268954794,"LINESTRING (589663.7420375312 4506434.473545887, 589677.7599129884 4506433.010891815)",footway,0,,14.0632672081,,,False,471943024,,0.187510229442,4660922282
96,,,4660922282,"LINESTRING (589663.7420375312 4506434.473545887, 589677.7599129884 4506433.010891815)",footway,1,,14.0632672081,,,False,471943024,,0.187510229442,2268954794
97,,,2268954794,"LINESTRING (589663.7420375312 4506434.473545887, 589639.9490218461 4506436.595304444, 589617.776804485 4506437.437744465, 589595.6570005846 4506434.639334414, 589557.5967871276 4506429.483659277)",footway,0,,106.544918065,,,False,217602954,,1.42059890753,2268954797
98,,,2268954835,"LINESTRING (589557.5967871276 4506429.483659277, 589483.1370478608 4506416.672706083)",footway,0,,75.3917646405,,,False,217602954,,1.00522352854,2268954797
99,,,2268954797,"LINESTRING (589557.5967871276 4506429.483659277, 589483.1370478608 4506416.672706083)",footway,1,,75.3917646405,,,False,217602954,,1.00522352854,2268954835
100,,,42467502,"LINESTRING (589160.7764796212 4506035.560071813, 589017.4922126134 4506012.745894809)",primary,0,,144.776222656,,Flushing Avenue,False,227064529,,1.93034963541,42504097
101,,,42504097,"LINESTRING (589160.7764796212 4506035.560071813, 589017.4922126134 4506012.745894809)",primary,1,,144.776222656,,Flushing Avenue,False,227064529,,1.93034963541,42467502
102,,,42467502,"LINESTRING (589160.7764796212 4506035.560071813, 589179.5820789412 4506037.928744338)",primary,0,,18.9128918156,25 mph,Flushing Avenue,False,221753941,,0.252171890874,42499149
103,,,42499149,"LINESTRING (589160.7764796212 4506035.560071813, 589179.5820789412 4506037.928744338)",primary,1,,18.9128918156,25 mph,Flushing Avenue,False,221753941,,0.252171890874,42467502
104,,,42467502,"LINESTRING (589160.7764796212 4506035.560071813, 589178.6691874318 4506051.318201751)",residential,0,,23.8284152194,,Thornton Street,False,5675082,,0.317712202925,42467503
105,,,42467503,"LINESTRING (589160.7764796212 4506035.560071813, 589178.6691874318 4506051.318201751)",residential,1,,23.8284152194,,Thornton Street,False,5675082,,0.317712202925,42467502
106,,,42467503,"LINESTRING (589178.6691874318 4506051.318201751, 589126.3221219151 4506111.30773289)",residential,0,,79.6177799582,,Throop Avenue,False,221753934,,1.06157039944,42499146
107,,,42499146,"LINESTRING (589178.6691874318 4506051.318201751, 589126.3221219151 4506111.30773289)",residential,1,,79.6177799582,,Throop Avenue,False,221753934,,1.06157039944,42467503
108,,,42467503,"LINESTRING (589178.6691874318 4506051.318201751, 589290.618268617 4506150.253078487)",residential,0,,149.313245182,,Thornton Street,False,5675082,,1.99084326909,42467507
109,,,42467507,"LINESTRING (589178.6691874318 4506051.318201751, 589290.618268617 4506150.253078487)",residential,1,,149.313245182,,Thornton Street,False,5675082,,1.99084326909,42467503
110,,,42467503,"LINESTRING (589178.6691874318 4506051.318201751, 589179.5820789412 4506037.928744338)",residential,0,,13.4426694553,,Throop Avenue,False,221753934,,0.179235592737,42499149
111,,,42499149,"LINESTRING (589178.6691874318 4506051.318201751, 589179.5820789412 4506037.928744338)",residential,1,,13.4426694553,,Throop Avenue,False,221753934,,0.179235592737,42467503
112,,,2268954800,"LINESTRING (589552.0198862879 4506227.865575583, 589563.8762405664 4506141.588521621)",footway,0,,87.2242240782,,,False,217602947,,1.16298965438,2548031987
113,,,2548031987,"LINESTRING (589552.0198862879 4506227.865575583, 589563.8762405664 4506141.588521621)",footway,1,,87.2242240782,,,False,217602947,,1.16298965438,2268954800
114,,,2268954800,"LINESTRING (589552.0198862879 4506227.865575583, 589565.6188846466 4506245.038371085, 589633.4266241554 4506256.082213312, 589640.044309332 4506187.372406319)",footway,0,,159.598403201,,,False,217602950,,2.12797870935,2268954803
115,,,2268954811,"LINESTRING (589739.121205302 4506216.791748175, 589720.381389678 4506227.201165057, 589710.2937820153 4506227.823074036, 589698.5491446604 4506227.126001993, 589687.194873106 4506224.191004777, 589666.1802236743 4506217.986255374, 589651.7879453237 4506204.245395803, 589640.044309332 4506187.372406319)",footway,0,,117.25898664,,,False,217602950,,1.56345315519,2268954803
116,,,2268954803,"LINESTRING (589640.044309332 4506187.372406319, 589643.9245386052 4506167.623906926)",footway,0,,20.1560688764,,,False,247956701,,0.268747585019,2548031988
117,,,2548031988,"LINESTRING (589640.044309332 4506187.372406319, 589643.9245386052 4506167.623906926)",footway,1,,20.1560688764,,,False,247956701,,0.268747585019,2268954803
118,,,2268954811,"LINESTRING (589739.121205302 4506216.791748175, 589729.7482966078 4506245.655384813, 589709.7468116272 4506277.965483319, 589694.6514816341 4506295.14700069, 589678.8997108522 4506306.525222272, 589669.9105813418 4506312.045462091)",footway,0,,121.230664751,,,False,217602947,,1.61640886335,2268954826
119,,,2268954811,"LINESTRING (589739.121205302 4506216.791748175, 589744.4659960304 4506200.325074291)",footway,0,,17.334752371,,,False,217602947,,0.231130031613,2548031989
120,,,2548031989,"LINESTRING (589739.121205302 4506216.791748175, 589744.4659960304 4506200.325074291)",footway,1,,17.334752371,,,False,217602947,,0.231130031613,2268954811
121,,,2268954818,"LINESTRING (589631.831473607 4506280.421354381, 589630.8444017913 4506284.49507294, 589624.6895355282 4506289.005983511)",footway,0,,11.8209768647,,,False,217602951,,0.157613024863,2268954819
122,,,2268954819,"LINESTRING (589624.6895355282 4506289.005983511, 589616.3439570109 4506295.111378036, 589600.1871884929 4506303.653790971, 589590.057085117 4506307.805872383, 589579.3784007969 4506311.207492861, 589568.7221004259 4506312.755317828, 589551.7583163282 4506311.862258659)",footway,0,,78.3936719835,,,False,217602951,,1.04524895978,2268954785
123,,,2268954819,"LINESTRING (589624.6895355282 4506289.005983511, 589640.7050565605 4506302.655379386)",footway,0,,21.0290018191,,,False,217602952,,0.280386690921,2268954820
124,,,2268954820,"LINESTRING (589624.6895355282 4506289.005983511, 589640.7050565605 4506302.655379386)",footway,1,,21.0290018191,,,False,217602952,,0.280386690921,2268954819
125,,,2268954820,"LINESTRING (589640.7050565605 4506302.655379386, 589651.4641053285 4506307.992313824, 589660.7880531033 4506309.026444471, 589669.9105813418 4506312.045462091)",footway,0,,30.9424945984,,,False,217602953,,0.412566594645,2268954826
126,,,42885318,"LINESTRING (591494.9806113512 4507015.551967011, 591532.2272822894 4507064.417726304)",residential,0,,61.4519039124,,Suydam Street,False,5706036,,0.819358718831,42827589
127,,,42827589,"LINESTRING (591494.9806113512 4507015.551967011, 591532.2272822894 4507064.417726304)",residential,1,,61.4519039124,,Suydam Street,False,5706036,,0.819358718831,42885318
128,,,42885320,"LINESTRING (591422.571631058 4506919.956195059, 591360.6014154912 4506835.503264858)",residential,0,,104.773626306,,Suydam Street,False,276080900,,1.39698168408,3325564425
129,,,3325564425,"LINESTRING (591422.571631058 4506919.956195059, 591360.6014154912 4506835.503264858)",residential,1,,104.773626306,,Suydam Street,False,276080900,,1.39698168408,42885320
130,,,2268954826,"LINESTRING (589669.9105813418 4506312.045462091, 589692.4763900709 4506304.535450599, 589700.5494723753 4506308.396698784, 589721.4379539222 4506325.013973942, 589731.5742498391 4506335.728107664, 589734.3183185301 4506340.779520943, 589739.4211014942 4506347.114015589, 589742.6469462835 4506353.547941797, 589743.5926998793 4506354.991573713)",footway,0,,96.9056732835,,,False,217602953,,1.29207564378,4660923506
131,,,42492107,"LINESTRING (588035.6866876396 4505846.159583523, 588114.8154546908 4505864.195938642)",primary,0,,80.9907185479,,Flushing Avenue,False,68325083,,1.07987624731,42504068
132,,,42504068,"LINESTRING (588035.6866876396 4505846.159583523, 588114.8154546908 4505864.195938642)",primary,1,,80.9907185479,,Flushing Avenue,False,68325083,,1.07987624731,42492107
133,,,42492107,"LINESTRING (588035.6866876396 4505846.159583523, 588075.092778828 4505608.595760004)",residential,0,,241.180732596,,Skillman Street,False,5677926,,3.21574310128,42471838
134,,,42471838,"LINESTRING (588035.6866876396 4505846.159583523, 588075.092778828 4505608.595760004)",residential,1,,241.180732596,,Skillman Street,False,5677926,,3.21574310128,42492107
135,,,42492107,"LINESTRING (588035.6866876396 4505846.159583523, 587959.9225078342 4505829.385196525)",primary,0,,77.4379887297,,Flushing Avenue,False,68325083,,1.0325065164,42504062
136,,,42504062,"LINESTRING (588035.6866876396 4505846.159583523, 587959.9225078342 4505829.385196525)",primary,1,,77.4379887297,,Flushing Avenue,False,68325083,,1.0325065164,42492107
137,,,42492110,"LINESTRING (588115.0884119092 4505364.266820632, 588143.7101661312 4505188.414666019)",residential,0,,178.441214941,,Skillman Street,False,5677926,,2.37921619921,42492114
138,,,42492114,"LINESTRING (588115.0884119092 4505364.266820632, 588143.7101661312 4505188.414666019)",residential,1,,178.441214941,,Skillman Street,False,5677926,,2.37921619921,42492110
139,,,42492110,"LINESTRING (588115.0884119092 4505364.266820632, 588038.3400025048 4505351.69893155)",primary,0,,77.603429988,,Myrtle Avenue,False,206610786,,1.03471239984,42517044
140,,,42517044,"LINESTRING (588115.0884119092 4505364.266820632, 588038.3400025048 4505351.69893155)",primary,1,,77.603429988,,Myrtle Avenue,False,206610786,,1.03471239984,42492110
141,,,42492110,"LINESTRING (588115.0884119092 4505364.266820632, 588075.092778828 4505608.595760004)",residential,0,,247.962788997,,Skillman Street,False,5677926,,3.30617051997,42471838
142,,,42471838,"LINESTRING (588115.0884119092 4505364.266820632, 588075.092778828 4505608.595760004)",residential,1,,247.962788997,,Skillman Street,False,5677926,,3.30617051997,42492110
143,,,42492110,"LINESTRING (588115.0884119092 4505364.266820632, 588194.7053097074 4505377.202654782)",primary,0,,80.487500028,,Myrtle Avenue,False,206610786,,1.07316666704,42517047
144,,,42517047,"LINESTRING (588115.0884119092 4505364.266820632, 588194.7053097074 4505377.202654782)",primary,1,,80.487500028,,Myrtle Avenue,False,206610786,,1.07316666704,42492110
145,yes,,42492114,"LINESTRING (588143.7101661312 4505188.414666019, 588223.5810790154 4505201.464792846)",residential,0,,80.7559646901,,Willoughby Avenue,False,5677949,,1.07674619587,42492320
146,yes,,42492320,"LINESTRING (588143.7101661312 4505188.414666019, 588223.5810790154 4505201.464792846)",residential,1,,80.7559646901,,Willoughby Avenue,False,5677949,,1.07674619587,42492114
147,yes,,42492114,"LINESTRING (588143.7101661312 4505188.414666019, 588067.128953615 4505175.848517349)",residential,0,,77.43857066,,Willoughby Avenue,False,5677949,,1.03251427547,42492316
148,yes,,42492316,"LINESTRING (588143.7101661312 4505188.414666019, 588067.128953615 4505175.848517349)",residential,1,,77.43857066,,Willoughby Avenue,False,5677949,,1.03251427547,42492114
149,,,42492114,"LINESTRING (588143.7101661312 4505188.414666019, 588181.6913435329 4504957.495868341)",residential,0,,234.382411985,,Skillman Street,False,5677926,,3.12509882646,42492119
150,,,42492119,"LINESTRING (588143.7101661312 4505188.414666019, 588181.6913435329 4504957.495868341)",residential,1,,234.382411985,,Skillman Street,False,5677926,,3.12509882646,42492114
151,,,2268954835,"LINESTRING (589483.1370478608 4506416.672706083, 589490.4782652932 4506352.301403754)",footway,0,,64.8911977693,,,False,377606827,,0.865215970257,4660923510
152,,,4660923510,"LINESTRING (589483.1370478608 4506416.672706083, 589490.4782652932 4506352.301403754)",footway,1,,64.8911977693,,,False,377606827,,0.865215970257,2268954835
153,,,2268954835,"LINESTRING (589483.1370478608 4506416.672706083, 589480.2906089939 4506433.413926899)",footway,0,,17.0074912213,,,False,217658283,,0.226766549617,2548031991
154,,,2548031991,"LINESTRING (589483.1370478608 4506416.672706083, 589480.2906089939 4506433.413926899)",footway,1,,17.0074912213,,,False,217658283,,0.226766549617,2268954835
155,,,2268954837,"LINESTRING (589523.4353078939 4506128.432904282, 589512.9405209213 4506124.975638442)",footway,0,,11.0288661526,,,False,471943025,,0.147051548702,4660922288
156,,,4660922288,"LINESTRING (589523.4353078939 4506128.432904282, 589512.9405209213 4506124.975638442)",footway,1,,11.0288661526,,,False,471943025,,0.147051548702,2268954837
157,,,2268954837,"LINESTRING (589523.4353078939 4506128.432904282, 589519.7571457031 4506116.042808929)",footway,0,,12.9412003017,,,False,471943025,,0.172549337356,4660923489
158,,,4660923489,"LINESTRING (589523.4353078939 4506128.432904282, 589519.7571457031 4506116.042808929)",footway,1,,12.9412003017,,,False,471943025,,0.172549337356,2268954837
159,,,2268954837,"LINESTRING (589523.4353078939 4506128.432904282, 589563.8762405664 4506141.588521621)",footway,0,,42.4462251565,,,False,377606827,,0.565949668753,2548031987
160,,,2548031987,"LINESTRING (589523.4353078939 4506128.432904282, 589563.8762405664 4506141.588521621)",footway,1,,42.4462251565,,,False,377606827,,0.565949668753,2268954837
161,,,2268954838,"LINESTRING (589790.7891339919 4506215.396063145, 589785.0984006807 4506232.513556473, 589743.5926998793 4506354.991573713)",footway,0,,147.543745529,,,False,377606827,,1.96724994038,4660923506
162,,,2268954838,"LINESTRING (589790.7891339919 4506215.396063145, 589803.7855669623 4506210.401851757)",footway,0,,13.8988844543,,,False,471943029,,0.18531845939,42504109
163,,,42504109,"LINESTRING (589790.7891339919 4506215.396063145, 589803.7855669623 4506210.401851757)",footway,1,,13.8988844543,,,False,471943029,,0.18531845939,2268954838
164,,,2268954838,"LINESTRING (589790.7891339919 4506215.396063145, 589744.4659960304 4506200.325074291)",footway,0,,48.6208457919,,,False,377606827,,0.648277943892,2548031989
165,,,2548031989,"LINESTRING (589790.7891339919 4506215.396063145, 589744.4659960304 4506200.325074291)",footway,1,,48.6208457919,,,False,377606827,,0.648277943892,2268954838
166,yes,,42492119,"LINESTRING (588181.6913435329 4504957.495868341, 588104.4331403065 4504944.810341687)",secondary,0,,78.1244776654,,DeKalb Avenue,False,107391104,,1.0416597022,42521443
167,yes,,42521443,"LINESTRING (588181.6913435329 4504957.495868341, 588104.4331403065 4504944.810341687)",secondary,1,,78.1244776654,,DeKalb Avenue,False,107391104,,1.0416597022,42492119
168,,,42492119,"LINESTRING (588181.6913435329 4504957.495868341, 588208.1896232005 4504795.585332823)",residential,0,,164.317738692,,Skillman Street,False,5677926,,2.19090318256,42492122
169,,,42492122,"LINESTRING (588181.6913435329 4504957.495868341, 588208.1896232005 4504795.585332823)",residential,1,,164.317738692,,Skillman Street,False,5677926,,2.19090318256,42492119
170,yes,,42492119,"LINESTRING (588181.6913435329 4504957.495868341, 588261.4815249466 4504970.434349634)",secondary,0,,80.658530908,,DeKalb Avenue,False,107391104,,1.07544707877,42520242
171,yes,,42520242,"LINESTRING (588181.6913435329 4504957.495868341, 588261.4815249466 4504970.434349634)",secondary,1,,80.658530908,,DeKalb Avenue,False,107391104,,1.07544707877,42492119
172,,,42463268,"LINESTRING (587981.9296207042 4507108.954401453, 587986.809736948 4507119.892456294, 587988.908187825 4507124.602482392)",residential,0,,17.1505130098,,Havemeyer Street,False,46141630,,0.228673506798,1893285374
173,,,42463268,"LINESTRING (587981.9296207042 4507108.954401453, 588016.540766485 4507113.35061141)",primary,0,,34.8130960717,,Borinquen Place,False,157019558,,0.464174614289,1692483453
174,,,1692483453,"LINESTRING (587981.9296207042 4507108.954401453, 588016.540766485 4507113.35061141)",primary,1,,34.8130960717,,Borinquen Place,False,157019558,,0.464174614289,42463268
175,,,42463268,"LINESTRING (587981.9296207042 4507108.954401453, 587976.7668552229 4507100.477693336, 587971.8445688546 4507092.381316296, 587963.3942659186 4507076.160694179)",primary,0,,37.7144610088,,Havemeyer Street,False,221687096,,0.502859480117,1692483438
176,,,42492122,"LINESTRING (588208.1896232005 4504795.585332823, 588131.8894755192 4504783.210710526)",secondary,0,,77.1309343216,,Lafayette Avenue,False,227074779,,1.02841245762,42523761
177,,,42523761,"LINESTRING (588208.1896232005 4504795.585332823, 588131.8894755192 4504783.210710526)",secondary,1,,77.1309343216,,Lafayette Avenue,False,227074779,,1.02841245762,42492122
178,,,42492122,"LINESTRING (588208.1896232005 4504795.585332823, 588287.3076536268 4504809.048961316)",secondary,0,,80.0835376208,,Lafayette Avenue,False,227074779,,1.06778050161,42520247
179,,,42520247,"LINESTRING (588208.1896232005 4504795.585332823, 588287.3076536268 4504809.048961316)",secondary,1,,80.0835376208,,Lafayette Avenue,False,227074779,,1.06778050161,42492122
180,,,42475767,"LINESTRING (587903.1468633582 4506791.829321393, 587982.6000639636 4506781.668765544)",residential,0,,79.9269515936,,Division Avenue,False,221607370,,1.06569268791,42478008
181,,,42478008,"LINESTRING (587903.1468633582 4506791.829321393, 587982.6000639636 4506781.668765544)",residential,1,,79.9269515936,,Division Avenue,False,221607370,,1.06569268791,42475767
182,,,42475767,"LINESTRING (587903.1468633582 4506791.829321393, 587857.2049089565 4506797.39143255)",residential,0,,46.1769884235,,Division Avenue,False,221607370,,0.61569317898,42478001
183,,,42478001,"LINESTRING (587903.1468633582 4506791.829321393, 587857.2049089565 4506797.39143255)",residential,1,,46.1769884235,,Division Avenue,False,221607370,,0.61569317898,42475767
184,,,42524972,"LINESTRING (591551.0797321063 4505762.120669489, 591487.1262068274 4505809.072258466)",residential,0,,79.2710857844,,Knickerbocker Avenue,False,460779250,,1.05694781046,42477546
185,,,42477546,"LINESTRING (591551.0797321063 4505762.120669489, 591487.1262068274 4505809.072258466)",residential,1,,79.2710857844,,Knickerbocker Avenue,False,460779250,,1.05694781046,42524972
186,,,42524972,"LINESTRING (591551.0797321063 4505762.120669489, 591615.1989344369 4505715.504726988)",residential,0,,79.2055134225,,Knickerbocker Avenue,False,460779250,,1.0560735123,42536220
187,,,42536220,"LINESTRING (591551.0797321063 4505762.120669489, 591615.1989344369 4505715.504726988)",residential,1,,79.2055134225,,Knickerbocker Avenue,False,460779250,,1.0560735123,42524972
188,,,42524972,"LINESTRING (591551.0797321063 4505762.120669489, 591491.2325666534 4505680.213462806, 591430.5863647101 4505597.208915532)",residential,0,,204.28890551,,Grove Street,False,5680811,,2.72385207346,42496698
189,,,42524972,"LINESTRING (591551.0797321063 4505762.120669489, 591671.4518227675 4505928.887173971)",residential,0,,205.722956541,,Grove Street,False,5680811,,2.74297275389,42517102
190,,,42517102,"LINESTRING (591551.0797321063 4505762.120669489, 591671.4518227675 4505928.887173971)",residential,1,,205.722956541,,Grove Street,False,5680811,,2.74297275389,42524972
191,,,42501147,"LINESTRING (589945.6808289718 4506590.641925423, 589925.4212828546 4506667.246514523)",residential,0,,79.3487015594,,White Street,False,276145176,,1.05798268746,42521993
192,,,42521993,"LINESTRING (589945.6808289718 4506590.641925423, 589925.4212828546 4506667.246514523)",residential,1,,79.3487015594,,White Street,False,276145176,,1.05798268746,42501147
193,,,42521993,"LINESTRING (589945.6808289718 4506590.641925423, 589965.9234631576 4506514.070491054)",residential,0,,79.3123463778,,White Street,False,276145175,,1.0574979517,42528875
194,,,42528875,"LINESTRING (589945.6808289718 4506590.641925423, 589965.9234631576 4506514.070491054)",residential,1,,79.3123463778,,White Street,False,276145175,,1.0574979517,42521993
195,,,42518781,"LINESTRING (589945.6808289718 4506590.641925423, 590101.331925293 4506631.343863734)",residential,0,,160.560487979,,Seigel Street,False,275379684,,2.14080650639,42521993
196,,,42521993,"LINESTRING (589945.6808289718 4506590.641925423, 590101.331925293 4506631.343863734)",residential,1,,160.560487979,,Seigel Street,False,275379684,,2.14080650639,42518781
197,,,42521993,"LINESTRING (589945.6808289718 4506590.641925423, 589882.1849400037 4506574.062895056)",residential,0,,65.4923072008,,Seigel Street,False,275379682,,0.873230762677,42479990
198,,,42479990,"LINESTRING (589945.6808289718 4506590.641925423, 589882.1849400037 4506574.062895056)",residential,1,,65.4923072008,,Seigel Street,False,275379682,,0.873230762677,42521993
199,,,3958825285,"LINESTRING (588450.8577349014 4505108.434773039, 588444.8130259118 4505139.859733348, 588449.3803570445 4505155.83471852, 588438.807748577 4505216.215822373, 588400.1222585605 4505209.770982796, 588408.2527594216 4505162.838834792)",service,0,,196.918375994,,,False,392694300,parking_aisle,2.62557834658,3958825293
